,연도,시도,시군구,계약종별,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월
1917,2018,울산광역시,울주군,합계,986571749,926865379,978549133,931082979,1025975092,1062648665,1058140543,1109455648,1112847002,1142418128,1102220057,1164917883
1918,2018,경기도,의정부시,합계,170731130,170551849,136243725,128739414,120408507,128542756,143840345,182970158,148719655,119029661,129626864,150000947
1919,2018,경기도,광명시,합계,114924673,112761880,91772039,86944866,81536181,88088225,99324051,126427799,96937176,81056569,87616447,99424666
1920,2018,경기도,평택시,합계,888240066,846646424,845400834,815046902,827168510,840858766,918955972,1005984376,907944921,877557118,884578589,956349726
1921,2018,경기도,동두천시,합계,68730779,68552409,58334955,53988200,50753045,51987496,56032727,64959717,56759824,48196782,54934359,60488075
1922,2018,경기도,안산시,합계,790597234,738484223,696128821,670212232,657470593,671907264,727138035,793791692,702876994,651974908,672930467,706159802
1923,2018,경기도,과천시,합계,36769824,36277031,31206183,29372195,28285743,30224413,34706441,41068634,32919247,27900499,29323769,32736033
1924,2018,경기도,구리시,합계,78041121,79551269,63782164,60744712,57824782,62351612,70379795,91225483,71367716,57350651,61618704,70158736
1925,2018,경기도,오산시,합계,123531642,122340878,103975787,95995527,96086392,101148283,110324259,134578874,115076650,96771208,101837666,112766162
1926,2018,경기도,군포시,합계,147437947,145500872,122291114,116727357,110927596,117025460,128417225,155089537,128497849,107305190,116092995,128961412
1927,2018,경기도,의왕시,합계,73090558,73459268,60711365,57887208,53936563,56368069,61984455,75552748,62706559,52269444,58090315,65940315
1928,2018,경기도,시흥시,합계,430958129,420575841,366912246,354704415,334719806,339327424,371312516,417023317,367157072,329276200,359430744,396834171
1929,2018,경기도,남양주시,합계,323712809,333012277,267670266,252134087,229619908,235132244,247596047,311788090,264642640,220264227,250696002,282530848
1930,2018,경기도,하남시,합계,136839077,136579474,115651253,111579214,108402278,113883048,127341798,152587946,124739002,108170342,116895625,132243531
1931,2018,경기도,양주시,합계,227200717,228241971,181907650,176539601,158171709,157954100,162415021,176716182,163209894,147577580,179825029,206990206
1932,2018,경기도,여주시,합계,152184229,153481130,129804372,116582144,105796418,105264886,108550449,126204392,110184229,103413814,126804345,133517329
1933,2018,경기도,화성시,합계,1671362315,1615696378,1548214823,1502795115,1492871210,1503000759,1612959051,1687677008,1553635192,1456051247,1518459399,1625156950
1934,2018,경기도,파주시,합계,831356042,801829420,778248179,743913971,751930736,758460400,808359210,879623024,794011727,748972403,774312319,831379507
1935,2018,경기도,광주시,합계,273522068,280500650,224115213,212607585,192225953,195192054,206209720,240737965,212398244,183183459,216071956,241244279
1936,2018,경기도,연천군,합계,61763603,63601996,51281770,45813583,40742649,40272490,40874526,49188962,42995868,38221786,50204270,54763339
1937,2018,경기도,포천시,합계,289671788,300813980,239213548,232438910,209751234,203192709,203183394,220666614,207364725,189713727,235283230,255450639
1938,2018,경기도,가평군,합계,80461088,80854534,63280273,53392462,46430750,45058405,47249389,58620764,48773336,46141498,56112304,65653454
1939,2018,경기도,양평군,합계,123456133,126819684,95703971,79252758,66275486,62002626,61404586,76740062,65212961,61261607,84564236,97697095
1940,2018,경기도,이천시,합계,586029112,558136657,561127873,545409456,558838416,564435978,610590580,645261854,585161514,566716922,590394908,625013131
1941,2018,경기도,용인시,합계,900907225,871405675,805920378,773339821,761418328,774425529,840461156,945240037,817402396,749133710,787297679,851130743
1942,2018,경기도,안성시,합계,300161470,295952412,257584240,240727118,228406285,232179108,245221152,273084875,240023601,219889534,254018045,271799716
1943,2018,경기도,김포시,합계,379738056,396131067,316363924,307797945,278040165,283193133,291077015,333519767,309603845,259586330,310906930,349565870
1944,2018,경기도,부천시,합계,406247012,406656169,341375103,330930815,313953578,328752789,370577163,452163054,371497366,301672955,324177280,361670511
1945,2018,경기도,성남시,합계,482996171,461979960,404205881,385488592,384102278,415157106,480040295,576595086,441965466,371718725,387446154,434896048
1946,2018,경기도,수원시,합계,531051348,523303872,444294961,427171239,409419010,440351796,503845074,624301597,493607655,406612971,423312508,477810048
1947,2018,경기도,안양시,합계,253578194,249830238,210374655,199084233,189522808,200837050,228314924,280129063,228743981,185555283,196758687,219734138
1948,2018,경기도,고양시,합계,480671813,483770076,380422330,355776413,325746409,340928822,377571029,487454492,395591009,319374519,352359059,414817038
1949,2018,강원도,춘천시,합계,181413140,180807642,149290010,137775591,124438783,125654086,135694893,166544653,138065545,121915779,140745203,160643624
1950,2018,강원도,원주시,합계,259020993,256540548,217512628,195032529,173335122,175847095,187019594,219526390,190784873,172705577,201669457,228919655
1951,2018,강원도,강릉시,합계,179457107,192253540,168538058,155199524,153905432,154605955,155024269,177747827,156532378,153988911,167017183,182096220
1952,2018,강원도,동해시,합계,235049606,216806047,227500072,232605828,233725629,225792342,224017497,213591474,202328916,201782145,203012651,201888220
1953,2018,강원도,태백시,합계,33630393,33293784,28988199,27843037,24922650,24063612,22978977,25477180,22526778,24683401,27263517,30033264
1954,2018,강원도,속초시,합계,50927740,52139075,43033191,40413405,36617021,36920055,40040077,49555867,40741224,36100535,40249274,44841666
1955,2018,강원도,삼척시,합계,123028981,125151720,127326170,114208169,99952389,109207496,115139343,119613608,115714862,122241722,131062583,133126543
1956,2018,강원도,홍천군,합계,81345252,83127266,65090978,58538813,49449910,50386079,52919791,62682661,52106989,49377299,61221823,71524843
1957,2018,강원도,횡성군,합계,66038684,67456931,54898308,47990767,42203832,40672946,41558137,47931463,41694462,41676329,51771881,59498346
1958,2018,강원도,영월군,합계,84350186,83624661,98426980,98954116,95114163,93473982,91615691,88370428,85592354,92698797,98009683,100789849
1959,2018,강원도,평창군,합계,83622640,92826672,65860916,49658791,42702236,38600358,39861854,44320998,37966705,43860799,53830054,68178588
1960,2018,강원도,정선군,합계,73961122,64923138,60017674,54258196,50523113,45721583,50639610,50934052,46366427,51829890,55996258,51431856
1961,2018,강원도,철원군,합계,56885191,59884457,46024172,40304840,34830238,33039489,32155239,38998253,33359444,32226991,47307400,48217496
1962,2018,강원도,화천군,합계,30201344,31911364,24457841,21099715,17463430,16458906,16570260,20466222,17935145,16882577,21662837,25302799
1963,2018,강원도,양구군,합계,26539384,27606901,21702900,19134508,15921430,14612271,14557571,17346123,15649538,15377722,21576731,22534147
1964,2018,강원도,인제군,합계,39278595,41652017,32091454,28226410,24169735,22497792,22310297,25720740,22537975,23032042,28789608,33753965
1965,2018,강원도,고성군,합계,32299932,32946222,27772999,25256722,22194221,21873569,22468846,26891216,23026071,21333308,24612512,27677616
1966,2018,강원도,양양군,합계,31288333,31793046,26602037,23793204,21388421,20953732,21139521,26052898,22529726,21205012,24738976,27017162
1967,2018,충청북도,충주시,합계,238243217,232930353,206653038,192744374,179418754,180227181,189844314,216484357,189010183,180581652,202658180,222188519
1968,2018,충청북도,제천시,합계,146583796,145870629,137293871,128443844,120680943,117286764,115999642,113984917,116546781,117827429,132190085,142306995
1969,2018,충청북도,보은군,합계,38668108,38825144,32557835,29428018,26368098,26159872,26202118,31001653,26511511,25712673,33224451,34902217
1970,2018,충청북도,옥천군,합계,63427859,63278687,56071591,52038722,47692719,46664201,47920621,53866426,50753424,45640142,52292560,57606827
1971,2018,충청북도,영동군,합계,45477353,44878065,39031879,35977498,31625001,31076867,30181070,36730910,32960985,30390853,37465479,40235006
1972,2018,충청북도,진천군,합계,238718810,226693353,219898465,209791274,206232683,208349135,220361395,227393740,210524235,205655744,221675883,230818694
1973,2018,충청북도,괴산군,합계,54675213,54547131,45932486,41711800,35409138,36528779,38512540,45759263,38448211,36796098,45322642,50715239
1974,2018,충청북도,음성군,합계,283133954,270362005,252216556,238929768,231235196,235522991,246860233,259115692,233976127,227723492,253513026,266392817
1975,2018,충청북도,단양군,합계,134494577,131551911,158667603,171367951,173413313,166974524,157647051,146300862,145047027,164668760,168392988,168865787
1976,2018,충청북도,청주시,합계,1071911191,1024635764,988501769,946604837,946867300,966132321,1058442745,1169107493,1027348144,970904709,1004621833,1075457237
1977,2018,충청북도,증평군,합계,50296430,48609864,45520926,43781377,43401952,43796647,47196836,51719795,42923216,40435499,41703029,44150197
1978,2018,충청남도,아산시,합계,1260316798,1153153567,1206592535,1164055961,1180499328,1150354768,1228642463,1291509903,1199985380,1185483250,1189415078,1240205728
1979,2018,충청남도,보령시,합계,115551374,115273674,107543326,99834792,98269879,105910859,98928752,110670463,99048700,91891743,112627049,115654254
1980,2018,충청남도,공주시,합계,112642873,114211971,96978791,89202682,81298284,81126185,86475860,103685818,88397884,79317417,92555690,100406544
1981,2018,충청남도,서산시,합계,669858423,620941598,643736536,631749676,630698546,622130659,669362499,683077990,649242340,721216327,700476544,709880672
1982,2018,충청남도,천안시,합계,702712331,672268656,618897328,591384490,583582170,597718672,652577331,728845310,644897536,590734855,624993980,664175349
1983,2018,충청남도,금산군,합계,97303878,92073408,86964489,82152188,76078421,76810339,78668533,83156211,76298561,76519062,86556595,91460882
1984,2018,충청남도,연기군,합계,1359,1322,1042,0,0,0,0,0,0,0,0,0
1985,2018,충청남도,계룡시,합계,23391056,23003949,19667292,18615966,18122968,19322150,19593704,28332653,19833780,17797084,19870959,22194534
1986,2018,충청남도,논산시,합계,140753884,142369435,124561573,106985810,98178692,99849888,103516898,124744141,107056735,93246862,114418959,119012774
1987,2018,충청남도,부여군,합계,69628930,70785877,57337480,47167933,41284747,43487112,43888128,58651559,47408775,40349019,50489917,52614879
1988,2018,충청남도,서천군,합계,116966991,114630883,117067749,102537135,79822454,75710904,78679429,82034887,79076617,76443785,94864692,114125017
1989,2018,충청남도,청양군,합계,32902888,34028133,28368366,25659886,23035699,23341520,23958079,30651331,27631077,22857050,30506580,28633630
1990,2018,충청남도,홍성군,합계,91223937,94597774,78183504,73113861,65929622,65621277,68165584,85679745,73639689,64943637,87513971,84079383
1991,2018,충청남도,예산군,합계,114578395,111149945,101362567,93079688,88340302,88423619,90281293,103318044,91993485,89402922,102982812,105962177
1992,2018,충청남도,당진시,합계,1022628882,954317442,1026206572,986148663,1006625854,1003291294,1042402196,1053757762,934852424,935196971,987433029,1058912393
1993,2018,충청남도,태안군,합계,58530439,74432275,56740158,46849173,56374486,49084690,57250240,57903255,56392158,57098945,63359923,65351625
1994,2018,전라북도,군산시,합계,742149092,651991487,679412068,704391909,723141835,690976929,596521055,613155028,680246165,704965719,670347199,669439987
1995,2018,전라북도,익산시,합계,287626649,280856348,257650357,245081550,237313027,240695317,251045285,285086817,249891339,227340026,252889049,265447071
1996,2018,전라북도,정읍시,합계,142997144,140811419,128750708,124527331,119145087,120247219,123461024,141116623,125662715,116858196,134150578,132367336
1997,2018,전라북도,남원시,합계,61128151,62736310,53478199,50520772,46054157,46928156,48311793,59372020,50836118,45173908,51226505,61808836
1998,2018,전라북도,김제시,합계,100487877,101548615,86433792,81025132,74074793,74672160,76764148,92669043,80621889,73367193,91597429,96322375
1999,2018,전라북도,완주군,합계,159860105,150053769,145066395,136573714,131581822,132126083,138240414,151822978,133606613,131573385,142117762,147903939
2000,2018,전라북도,진안군,합계,21659912,21995941,18322189,16483028,14315438,13614292,13786148,16795313,15791278,14483810,18023598,19084798
