,년월,연도,월,시도,사용량,위도,경도
1751,2021_2,2021,2,전라남도,2738900,34.867289,126.993547
1752,2010_3,2010,3,전라남도,2027921,34.867289,126.993547
1753,2011_3,2011,3,전라남도,2249390,34.867289,126.993547
1754,2012_3,2012,3,전라남도,2322324,34.867289,126.993547
1755,2013_3,2013,3,전라남도,2561902,34.867289,126.993547
1756,2014_3,2014,3,전라남도,2804619,34.867289,126.993547
1757,2015_3,2015,3,전라남도,2949659,34.867289,126.993547
1758,2016_3,2016,3,전라남도,2766219,34.867289,126.993547
1759,2017_3,2017,3,전라남도,2846966,34.867289,126.993547
1760,2018_3,2018,3,전라남도,2621639,34.867289,126.993547
1761,2019_3,2019,3,전라남도,2831531,34.867289,126.993547
1762,2020_3,2020,3,전라남도,2603919,34.867289,126.993547
1763,2021_3,2021,3,전라남도,2724005,34.867289,126.993547
1764,2010_4,2010,4,전라남도,2049713,34.867289,126.993547
1765,2011_4,2011,4,전라남도,2310756,34.867289,126.993547
1766,2012_4,2012,4,전라남도,2311276,34.867289,126.993547
1767,2013_4,2013,4,전라남도,2526041,34.867289,126.993547
1768,2014_4,2014,4,전라남도,2709942,34.867289,126.993547
1769,2015_4,2015,4,전라남도,2789053,34.867289,126.993547
1770,2016_4,2016,4,전라남도,2666903,34.867289,126.993547
1771,2017_4,2017,4,전라남도,2791508,34.867289,126.993547
1772,2018_4,2018,4,전라남도,3292919,34.867289,126.993547
1773,2019_4,2019,4,전라남도,2791913,34.867289,126.993547
1774,2020_4,2020,4,전라남도,2587626,34.867289,126.993547
1775,2021_4,2021,4,전라남도,2670493,34.867289,126.993547
1776,2010_5,2010,5,전라남도,1991208,34.867289,126.993547
1777,2011_5,2011,5,전라남도,2075964,34.867289,126.993547
1778,2012_5,2012,5,전라남도,2247817,34.867289,126.993547
1779,2013_5,2013,5,전라남도,2563413,34.867289,126.993547
1780,2014_5,2014,5,전라남도,2614251,34.867289,126.993547
1781,2015_5,2015,5,전라남도,2777120,34.867289,126.993547
1782,2016_5,2016,5,전라남도,2681434,34.867289,126.993547
1783,2017_5,2017,5,전라남도,2706545,34.867289,126.993547
1784,2018_5,2018,5,전라남도,2838286,34.867289,126.993547
1785,2019_5,2019,5,전라남도,2622310,34.867289,126.993547
1786,2020_5,2020,5,전라남도,2435207,34.867289,126.993547
1787,2021_5,2021,5,전라남도,2722103,34.867289,126.993547
1788,2010_6,2010,6,전라남도,1920409,34.867289,126.993547
1789,2011_6,2011,6,전라남도,2040887,34.867289,126.993547
1790,2012_6,2012,6,전라남도,2295154,34.867289,126.993547
1791,2013_6,2013,6,전라남도,2481465,34.867289,126.993547
1792,2014_6,2014,6,전라남도,2471884,34.867289,126.993547
1793,2015_6,2015,6,전라남도,2546452,34.867289,126.993547
1794,2016_6,2016,6,전라남도,2605076,34.867289,126.993547
1795,2017_6,2017,6,전라남도,2615730,34.867289,126.993547
1796,2018_6,2018,6,전라남도,2646151,34.867289,126.993547
1797,2019_6,2019,6,전라남도,2429144,34.867289,126.993547
1798,2020_6,2020,6,전라남도,2361475,34.867289,126.993547
1799,2021_6,2021,6,전라남도,2648105,34.867289,126.993547
1800,2010_7,2010,7,전라남도,1998945,34.867289,126.993547
1801,2011_7,2011,7,전라남도,2220065,34.867289,126.993547
1802,2012_7,2012,7,전라남도,2352615,34.867289,126.993547
1803,2013_7,2013,7,전라남도,2410269,34.867289,126.993547
1804,2014_7,2014,7,전라남도,2573919,34.867289,126.993547
1805,2015_7,2015,7,전라남도,2453984,34.867289,126.993547
1806,2016_7,2016,7,전라남도,2631165,34.867289,126.993547
1807,2017_7,2017,7,전라남도,2753902,34.867289,126.993547
1808,2018_7,2018,7,전라남도,2799291,34.867289,126.993547
1809,2019_7,2019,7,전라남도,2648712,34.867289,126.993547
1810,2020_7,2020,7,전라남도,2525928,34.867289,126.993547
1811,2021_7,2021,7,전라남도,2856350,34.867289,126.993547
1812,2010_8,2010,8,전라남도,2114591,34.867289,126.993547
1813,2011_8,2011,8,전라남도,2338047,34.867289,126.993547
1814,2012_8,2012,8,전라남도,2466141,34.867289,126.993547
1815,2013_8,2013,8,전라남도,2455720,34.867289,126.993547
1816,2014_8,2014,8,전라남도,2592766,34.867289,126.993547
1817,2015_8,2015,8,전라남도,2747295,34.867289,126.993547
1818,2016_8,2016,8,전라남도,2856132,34.867289,126.993547
1819,2017_8,2017,8,전라남도,2925331,34.867289,126.993547
1820,2018_8,2018,8,전라남도,3082888,34.867289,126.993547
1821,2019_8,2019,8,전라남도,2785148,34.867289,126.993547
1822,2020_8,2020,8,전라남도,2689690,34.867289,126.993547
1823,2021_8,2021,8,전라남도,3073050,34.867289,126.993547
1824,2010_9,2010,9,전라남도,2098805,34.867289,126.993547
1825,2011_9,2011,9,전라남도,2214157,34.867289,126.993547
1826,2012_9,2012,9,전라남도,2363465,34.867289,126.993547
1827,2013_9,2013,9,전라남도,2641451,34.867289,126.993547
1828,2014_9,2014,9,전라남도,2614315,34.867289,126.993547
1829,2015_9,2015,9,전라남도,2762333,34.867289,126.993547
1830,2016_9,2016,9,전라남도,2805440,34.867289,126.993547
1831,2017_9,2017,9,전라남도,2827403,34.867289,126.993547
1832,2018_9,2018,9,전라남도,2901849,34.867289,126.993547
1833,2019_9,2019,9,전라남도,2745194,34.867289,126.993547
1834,2020_9,2020,9,전라남도,2789449,34.867289,126.993547
1835,2021_9,2021,9,전라남도,2836764,34.867289,126.993547
1836,2010_10,2010,10,전라남도,2098914,34.867289,126.993547
1837,2011_10,2011,10,전라남도,2259138,34.867289,126.993547
1838,2012_10,2012,10,전라남도,2324550,34.867289,126.993547
1839,2013_10,2013,10,전라남도,2500516,34.867289,126.993547
1840,2014_10,2014,10,전라남도,2774211,34.867289,126.993547
1841,2015_10,2015,10,전라남도,2490118,34.867289,126.993547
1842,2016_10,2016,10,전라남도,2782724,34.867289,126.993547
1843,2017_10,2017,10,전라남도,2737099,34.867289,126.993547
1844,2018_10,2018,10,전라남도,2639565,34.867289,126.993547
1845,2019_10,2019,10,전라남도,2617393,34.867289,126.993547
1846,2020_10,2020,10,전라남도,2512669,34.867289,126.993547
1847,2021_10,2021,10,전라남도,2726495,34.867289,126.993547
1848,2010_11,2010,11,전라남도,2163915,34.867289,126.993547
1849,2011_11,2011,11,전라남도,2350455,34.867289,126.993547
1850,2012_11,2012,11,전라남도,2471144,34.867289,126.993547
1851,2013_11,2013,11,전라남도,2549661,34.867289,126.993547
1852,2014_11,2014,11,전라남도,2587553,34.867289,126.993547
1853,2015_11,2015,11,전라남도,2668793,34.867289,126.993547
1854,2016_11,2016,11,전라남도,2734027,34.867289,126.993547
1855,2017_11,2017,11,전라남도,2675816,34.867289,126.993547
1856,2018_11,2018,11,전라남도,2602028,34.867289,126.993547
1857,2019_11,2019,11,전라남도,2498812,34.867289,126.993547
1858,2020_11,2020,11,전라남도,2416994,34.867289,126.993547
1859,2021_11,2021,11,전라남도,2679718,34.867289,126.993547
1860,2010_12,2010,12,전라남도,2356637,34.867289,126.993547
1861,2011_12,2011,12,전라남도,2386945,34.867289,126.993547
1862,2012_12,2012,12,전라남도,2460140,34.867289,126.993547
1863,2013_12,2013,12,전라남도,2532116,34.867289,126.993547
1864,2014_12,2014,12,전라남도,2768862,34.867289,126.993547
1865,2015_12,2015,12,전라남도,2803112,34.867289,126.993547
1866,2016_12,2016,12,전라남도,2896766,34.867289,126.993547
1867,2017_12,2017,12,전라남도,2930891,34.867289,126.993547
1868,2018_12,2018,12,전라남도,2792351,34.867289,126.993547
1869,2019_12,2019,12,전라남도,2723427,34.867289,126.993547
1870,2020_12,2020,12,전라남도,2658487,34.867289,126.993547
1871,2021_12,2021,12,전라남도,2966246,34.867289,126.993547
1872,2010_1,2010,1,전라북도,1707366,35.717518,127.156528
1873,2011_1,2011,1,전라북도,1936356,35.717518,127.156528
1874,2012_1,2012,1,전라북도,1995371,35.717518,127.156528
1875,2013_1,2013,1,전라북도,1955358,35.717518,127.156528
1876,2014_1,2014,1,전라북도,2059548,35.717518,127.156528
1877,2015_1,2015,1,전라북도,2120976,35.717518,127.156528
1878,2016_1,2016,1,전라북도,2097896,35.717518,127.156528
1879,2017_1,2017,1,전라북도,2038012,35.717518,127.156528
1880,2018_1,2018,1,전라북도,2152748,35.717518,127.156528
1881,2019_1,2019,1,전라북도,2059375,35.717518,127.156528
1882,2020_1,2020,1,전라북도,2022692,35.717518,127.156528
1883,2021_1,2021,1,전라북도,1997136,35.717518,127.156528
1884,2010_2,2010,2,전라북도,1592103,35.717518,127.156528
1885,2011_2,2011,2,전라북도,1841244,35.717518,127.156528
1886,2012_2,2012,2,전라북도,1959294,35.717518,127.156528
1887,2013_2,2013,2,전라북도,1840946,35.717518,127.156528
1888,2014_2,2014,2,전라북도,1936290,35.717518,127.156528
1889,2015_2,2015,2,전라북도,1932315,35.717518,127.156528
1890,2016_2,2016,2,전라북도,1993238,35.717518,127.156528
1891,2017_2,2017,2,전라북도,2027150,35.717518,127.156528
1892,2018_2,2018,2,전라북도,2037531,35.717518,127.156528
1893,2019_2,2019,2,전라북도,1898888,35.717518,127.156528
1894,2020_2,2020,2,전라북도,1903234,35.717518,127.156528
1895,2021_2,2021,2,전라북도,1830234,35.717518,127.156528
1896,2010_3,2010,3,전라북도,1572336,35.717518,127.156528
1897,2011_3,2011,3,전라북도,1823953,35.717518,127.156528
1898,2012_3,2012,3,전라북도,1932255,35.717518,127.156528
1899,2013_3,2013,3,전라북도,1884301,35.717518,127.156528
1900,2014_3,2014,3,전라북도,1930533,35.717518,127.156528
1901,2015_3,2015,3,전라북도,1943996,35.717518,127.156528
1902,2016_3,2016,3,전라북도,2003641,35.717518,127.156528
1903,2017_3,2017,3,전라북도,1996166,35.717518,127.156528
1904,2018_3,2018,3,전라북도,1926654,35.717518,127.156528
1905,2019_3,2019,3,전라북도,1934090,35.717518,127.156528
1906,2020_3,2020,3,전라북도,1740083,35.717518,127.156528
1907,2021_3,2021,3,전라북도,1771153,35.717518,127.156528
1908,2010_4,2010,4,전라북도,1609044,35.717518,127.156528
1909,2011_4,2011,4,전라북도,1764514,35.717518,127.156528
1910,2012_4,2012,4,전라북도,1862254,35.717518,127.156528
1911,2013_4,2013,4,전라북도,1859911,35.717518,127.156528
1912,2014_4,2014,4,전라북도,1871011,35.717518,127.156528
1913,2015_4,2015,4,전라북도,1902282,35.717518,127.156528
1914,2016_4,2016,4,전라북도,1862918,35.717518,127.156528
1915,2017_4,2017,4,전라북도,1882119,35.717518,127.156528
1916,2018_4,2018,4,전라북도,1876137,35.717518,127.156528
1917,2019_4,2019,4,전라북도,1887329,35.717518,127.156528
1918,2020_4,2020,4,전라북도,1642399,35.717518,127.156528
1919,2021_4,2021,4,전라북도,1725471,35.717518,127.156528
1920,2010_5,2010,5,전라북도,1523156,35.717518,127.156528
1921,2011_5,2011,5,전라북도,1691075,35.717518,127.156528
1922,2012_5,2012,5,전라북도,1733219,35.717518,127.156528
1923,2013_5,2013,5,전라북도,1773454,35.717518,127.156528
1924,2014_5,2014,5,전라북도,1794560,35.717518,127.156528
1925,2015_5,2015,5,전라북도,1794605,35.717518,127.156528
1926,2016_5,2016,5,전라북도,1777979,35.717518,127.156528
1927,2017_5,2017,5,전라북도,1793382,35.717518,127.156528
1928,2018_5,2018,5,전라북도,1831040,35.717518,127.156528
1929,2019_5,2019,5,전라북도,1788362,35.717518,127.156528
1930,2020_5,2020,5,전라북도,1547439,35.717518,127.156528
1931,2021_5,2021,5,전라북도,1667691,35.717518,127.156528
1932,2010_6,2010,6,전라북도,1488035,35.717518,127.156528
1933,2011_6,2011,6,전라북도,1659628,35.717518,127.156528
1934,2012_6,2012,6,전라북도,1709387,35.717518,127.156528
1935,2013_6,2013,6,전라북도,1719435,35.717518,127.156528
1936,2014_6,2014,6,전라북도,1783912,35.717518,127.156528
1937,2015_6,2015,6,전라북도,1739397,35.717518,127.156528
1938,2016_6,2016,6,전라북도,1732744,35.717518,127.156528
1939,2017_6,2017,6,전라북도,1770289,35.717518,127.156528
1940,2018_6,2018,6,전라북도,1810635,35.717518,127.156528
1941,2019_6,2019,6,전라북도,1700388,35.717518,127.156528
1942,2020_6,2020,6,전라북도,1533556,35.717518,127.156528
1943,2021_6,2021,6,전라북도,1697453,35.717518,127.156528
1944,2010_7,2010,7,전라북도,1493114,35.717518,127.156528
1945,2011_7,2011,7,전라북도,1706313,35.717518,127.156528
1946,2012_7,2012,7,전라북도,1749714,35.717518,127.156528
1947,2013_7,2013,7,전라북도,1730583,35.717518,127.156528
1948,2014_7,2014,7,전라북도,1830154,35.717518,127.156528
1949,2015_7,2015,7,전라북도,1666071,35.717518,127.156528
1950,2016_7,2016,7,전라북도,1832647,35.717518,127.156528
1951,2017_7,2017,7,전라북도,1828011,35.717518,127.156528
1952,2018_7,2018,7,전라북도,1777088,35.717518,127.156528
1953,2019_7,2019,7,전라북도,1751150,35.717518,127.156528
1954,2020_7,2020,7,전라북도,1567216,35.717518,127.156528
1955,2021_7,2021,7,전라북도,1803462,35.717518,127.156528
1956,2010_8,2010,8,전라북도,1551166,35.717518,127.156528
1957,2011_8,2011,8,전라북도,1712173,35.717518,127.156528
1958,2012_8,2012,8,전라북도,1757560,35.717518,127.156528
1959,2013_8,2013,8,전라북도,1712559,35.717518,127.156528
1960,2014_8,2014,8,전라북도,1767724,35.717518,127.156528
1961,2015_8,2015,8,전라북도,1805578,35.717518,127.156528
1962,2016_8,2016,8,전라북도,1951491,35.717518,127.156528
1963,2017_8,2017,8,전라북도,1963678,35.717518,127.156528
1964,2018_8,2018,8,전라북도,1995297,35.717518,127.156528
1965,2019_8,2019,8,전라북도,1851288,35.717518,127.156528
1966,2020_8,2020,8,전라북도,1658484,35.717518,127.156528
1967,2021_8,2021,8,전라북도,1923328,35.717518,127.156528
1968,2010_9,2010,9,전라북도,1553451,35.717518,127.156528
1969,2011_9,2011,9,전라북도,1696404,35.717518,127.156528
1970,2012_9,2012,9,전라북도,1724665,35.717518,127.156528
1971,2013_9,2013,9,전라북도,1702646,35.717518,127.156528
1972,2014_9,2014,9,전라북도,1736555,35.717518,127.156528
1973,2015_9,2015,9,전라북도,1804126,35.717518,127.156528
1974,2016_9,2016,9,전라북도,1848355,35.717518,127.156528
1975,2017_9,2017,9,전라북도,1875214,35.717518,127.156528
1976,2018_9,2018,9,전라북도,1884073,35.717518,127.156528
1977,2019_9,2019,9,전라북도,1865632,35.717518,127.156528
1978,2020_9,2020,9,전라북도,1803285,35.717518,127.156528
1979,2021_9,2021,9,전라북도,1791056,35.717518,127.156528
1980,2010_10,2010,10,전라북도,1493322,35.717518,127.156528
1981,2011_10,2011,10,전라북도,1688228,35.717518,127.156528
1982,2012_10,2012,10,전라북도,1575263,35.717518,127.156528
1983,2013_10,2013,10,전라북도,1712623,35.717518,127.156528
1984,2014_10,2014,10,전라북도,1751897,35.717518,127.156528
1985,2015_10,2015,10,전라북도,1736826,35.717518,127.156528
1986,2016_10,2016,10,전라북도,1753092,35.717518,127.156528
1987,2017_10,2017,10,전라북도,1710326,35.717518,127.156528
1988,2018_10,2018,10,전라북도,1800278,35.717518,127.156528
1989,2019_10,2019,10,전라북도,1792961,35.717518,127.156528
1990,2020_10,2020,10,전라북도,1594954,35.717518,127.156528
1991,2021_10,2021,10,전라북도,1679464,35.717518,127.156528
1992,2010_11,2010,11,전라북도,1608650,35.717518,127.156528
1993,2011_11,2011,11,전라북도,1773244,35.717518,127.156528
1994,2012_11,2012,11,전라북도,1649186,35.717518,127.156528
1995,2013_11,2013,11,전라북도,1837859,35.717518,127.156528
1996,2014_11,2014,11,전라북도,1836120,35.717518,127.156528
1997,2015_11,2015,11,전라북도,1811060,35.717518,127.156528
1998,2016_11,2016,11,전라북도,1873392,35.717518,127.156528
1999,2017_11,2017,11,전라북도,1854753,35.717518,127.156528
2000,2018_11,2018,11,전라북도,1892713,35.717518,127.156528
2001,2019_11,2019,11,전라북도,1821636,35.717518,127.156528
2002,2020_11,2020,11,전라북도,1695470,35.717518,127.156528
2003,2021_11,2021,11,전라북도,1736069,35.717518,127.156528
2004,2010_12,2010,12,전라북도,1757331,35.717518,127.156528
2005,2011_12,2011,12,전라북도,1875230,35.717518,127.156528
2006,2012_12,2012,12,전라북도,1814153,35.717518,127.156528
2007,2013_12,2013,12,전라북도,1978985,35.717518,127.156528
2008,2014_12,2014,12,전라북도,1999109,35.717518,127.156528
2009,2015_12,2015,12,전라북도,1829627,35.717518,127.156528
2010,2016_12,2016,12,전라북도,2006101,35.717518,127.156528
2011,2017_12,2017,12,전라북도,2060546,35.717518,127.156528
2012,2018_12,2018,12,전라북도,1977765,35.717518,127.156528
2013,2019_12,2019,12,전라북도,1929592,35.717518,127.156528
2014,2020_12,2020,12,전라북도,1830099,35.717518,127.156528
2015,2021_12,2021,12,전라북도,1864342,35.717518,127.156528
2016,2010_1,2010,1,제주특별자치도,325800,33.424967,126.778084
2017,2011_1,2011,1,제주특별자치도,349747,33.424967,126.778084
2018,2012_1,2012,1,제주특별자치도,355968,33.424967,126.778084
2019,2013_1,2013,1,제주특별자치도,373763,33.424967,126.778084
2020,2014_1,2014,1,제주특별자치도,395005,33.424967,126.778084
2021,2015_1,2015,1,제주특별자치도,418867,33.424967,126.778084
2022,2016_1,2016,1,제주특별자치도,428947,33.424967,126.778084
2023,2017_1,2017,1,제주특별자치도,442925,33.424967,126.778084
2024,2018_1,2018,1,제주특별자치도,490242,33.424967,126.778084
2025,2019_1,2019,1,제주특별자치도,504995,33.424967,126.778084
2026,2020_1,2020,1,제주특별자치도,491120,33.424967,126.778084
2027,2021_1,2021,1,제주특별자치도,518258,33.424967,126.778084
2028,2010_2,2010,2,제주특별자치도,317412,33.424967,126.778084
2029,2011_2,2011,2,제주특별자치도,341807,33.424967,126.778084
2030,2012_2,2012,2,제주특별자치도,358007,33.424967,126.778084
2031,2013_2,2013,2,제주특별자치도,370123,33.424967,126.778084
2032,2014_2,2014,2,제주특별자치도,392464,33.424967,126.778084
2033,2015_2,2015,2,제주특별자치도,421680,33.424967,126.778084
2034,2016_2,2016,2,제주특별자치도,447375,33.424967,126.778084
2035,2017_2,2017,2,제주특별자치도,462912,33.424967,126.778084
2036,2018_2,2018,2,제주특별자치도,511137,33.424967,126.778084
2037,2019_2,2019,2,제주특별자치도,505067,33.424967,126.778084
2038,2020_2,2020,2,제주특별자치도,492245,33.424967,126.778084
2039,2021_2,2021,2,제주특별자치도,503324,33.424967,126.778084
2040,2010_3,2010,3,제주특별자치도,284038,33.424967,126.778084
2041,2011_3,2011,3,제주특별자치도,301595,33.424967,126.778084
2042,2012_3,2012,3,제주특별자치도,332926,33.424967,126.778084
2043,2013_3,2013,3,제주특별자치도,331589,33.424967,126.778084
2044,2014_3,2014,3,제주특별자치도,359620,33.424967,126.778084
2045,2015_3,2015,3,제주특별자치도,378029,33.424967,126.778084
2046,2016_3,2016,3,제주특별자치도,404279,33.424967,126.778084
2047,2017_3,2017,3,제주특별자치도,415698,33.424967,126.778084
2048,2018_3,2018,3,제주특별자치도,431990,33.424967,126.778084
2049,2019_3,2019,3,제주특별자치도,451731,33.424967,126.778084
2050,2020_3,2020,3,제주특별자치도,451371,33.424967,126.778084
2051,2021_3,2021,3,제주특별자치도,450805,33.424967,126.778084
2052,2010_4,2010,4,제주특별자치도,300520,33.424967,126.778084
2053,2011_4,2011,4,제주특별자치도,314060,33.424967,126.778084
2054,2012_4,2012,4,제주특별자치도,327775,33.424967,126.778084
2055,2013_4,2013,4,제주특별자치도,342968,33.424967,126.778084
2056,2014_4,2014,4,제주특별자치도,362046,33.424967,126.778084
2057,2015_4,2015,4,제주특별자치도,381372,33.424967,126.778084
2058,2016_4,2016,4,제주특별자치도,393203,33.424967,126.778084
2059,2017_4,2017,4,제주특별자치도,418497,33.424967,126.778084
2060,2018_4,2018,4,제주특별자치도,430151,33.424967,126.778084
2061,2019_4,2019,4,제주특별자치도,460017,33.424967,126.778084
2062,2020_4,2020,4,제주특별자치도,445261,33.424967,126.778084
2063,2021_4,2021,4,제주특별자치도,461823,33.424967,126.778084
2064,2010_5,2010,5,제주특별자치도,275117,33.424967,126.778084
2065,2011_5,2011,5,제주특별자치도,283081,33.424967,126.778084
2066,2012_5,2012,5,제주특별자치도,293722,33.424967,126.778084
2067,2013_5,2013,5,제주특별자치도,315090,33.424967,126.778084
2068,2014_5,2014,5,제주특별자치도,332179,33.424967,126.778084
2069,2015_5,2015,5,제주특별자치도,344375,33.424967,126.778084
2070,2016_5,2016,5,제주특별자치도,355822,33.424967,126.778084
2071,2017_5,2017,5,제주특별자치도,373246,33.424967,126.778084
2072,2018_5,2018,5,제주특별자치도,395955,33.424967,126.778084
2073,2019_5,2019,5,제주특별자치도,413147,33.424967,126.778084
2074,2020_5,2020,5,제주특별자치도,408575,33.424967,126.778084
2075,2021_5,2021,5,제주특별자치도,430958,33.424967,126.778084
2076,2010_6,2010,6,제주특별자치도,271052,33.424967,126.778084
2077,2011_6,2011,6,제주특별자치도,281724,33.424967,126.778084
2078,2012_6,2012,6,제주특별자치도,295263,33.424967,126.778084
2079,2013_6,2013,6,제주특별자치도,305151,33.424967,126.778084
2080,2014_6,2014,6,제주특별자치도,324320,33.424967,126.778084
2081,2015_6,2015,6,제주특별자치도,333424,33.424967,126.778084
2082,2016_6,2016,6,제주특별자치도,354638,33.424967,126.778084
2083,2017_6,2017,6,제주특별자치도,373510,33.424967,126.778084
2084,2018_6,2018,6,제주특별자치도,396634,33.424967,126.778084
2085,2019_6,2019,6,제주특별자치도,404085,33.424967,126.778084
2086,2020_6,2020,6,제주특별자치도,408215,33.424967,126.778084
2087,2021_6,2021,6,제주특별자치도,437447,33.424967,126.778084
2088,2010_7,2010,7,제주특별자치도,286859,33.424967,126.778084
2089,2011_7,2011,7,제주특별자치도,305421,33.424967,126.778084
2090,2012_7,2012,7,제주특별자치도,308449,33.424967,126.778084
2091,2013_7,2013,7,제주특별자치도,332906,33.424967,126.778084
2092,2014_7,2014,7,제주특별자치도,329068,33.424967,126.778084
2093,2015_7,2015,7,제주특별자치도,340764,33.424967,126.778084
2094,2016_7,2016,7,제주특별자치도,385185,33.424967,126.778084
2095,2017_7,2017,7,제주특별자치도,419192,33.424967,126.778084
2096,2018_7,2018,7,제주특별자치도,431586,33.424967,126.778084
2097,2019_7,2019,7,제주특별자치도,420071,33.424967,126.778084
2098,2020_7,2020,7,제주특별자치도,424457,33.424967,126.778084
2099,2021_7,2021,7,제주특별자치도,486838,33.424967,126.778084
2100,2010_8,2010,8,제주특별자치도,331375,33.424967,126.778084
2101,2011_8,2011,8,제주특별자치도,335711,33.424967,126.778084
2102,2012_8,2012,8,제주특별자치도,355592,33.424967,126.778084
2103,2013_8,2013,8,제주특별자치도,393840,33.424967,126.778084
2104,2014_8,2014,8,제주특별자치도,364066,33.424967,126.778084
2105,2015_8,2015,8,제주특별자치도,398539,33.424967,126.778084
2106,2016_8,2016,8,제주특별자치도,454259,33.424967,126.778084
2107,2017_8,2017,8,제주특별자치도,490005,33.424967,126.778084
2108,2018_8,2018,8,제주특별자치도,520069,33.424967,126.778084
2109,2019_8,2019,8,제주특별자치도,507465,33.424967,126.778084
2110,2020_8,2020,8,제주특별자치도,511679,33.424967,126.778084
2111,2021_8,2021,8,제주특별자치도,544310,33.424967,126.778084
2112,2010_9,2010,9,제주특별자치도,317709,33.424967,126.778084
2113,2011_9,2011,9,제주특별자치도,310488,33.424967,126.778084
2114,2012_9,2012,9,제주특별자치도,314567,33.424967,126.778084
2115,2013_9,2013,9,제주특별자치도,351450,33.424967,126.778084
2116,2014_9,2014,9,제주특별자치도,341393,33.424967,126.778084
2117,2015_9,2015,9,제주특별자치도,360964,33.424967,126.778084
2118,2016_9,2016,9,제주특별자치도,405821,33.424967,126.778084
2119,2017_9,2017,9,제주특별자치도,430854,33.424967,126.778084
2120,2018_9,2018,9,제주특별자치도,457711,33.424967,126.778084
2121,2019_9,2019,9,제주특별자치도,461504,33.424967,126.778084
2122,2020_9,2020,9,제주특별자치도,481909,33.424967,126.778084
2123,2021_9,2021,9,제주특별자치도,495549,33.424967,126.778084
2124,2010_10,2010,10,제주특별자치도,270423,33.424967,126.778084
2125,2011_10,2011,10,제주특별자치도,281649,33.424967,126.778084
2126,2012_10,2012,10,제주특별자치도,283475,33.424967,126.778084
2127,2013_10,2013,10,제주특별자치도,307499,33.424967,126.778084
2128,2014_10,2014,10,제주특별자치도,318161,33.424967,126.778084
2129,2015_10,2015,10,제주특별자치도,329414,33.424967,126.778084
2130,2016_10,2016,10,제주특별자치도,350595,33.424967,126.778084
2131,2017_10,2017,10,제주특별자치도,366234,33.424967,126.778084
2132,2018_10,2018,10,제주특별자치도,381138,33.424967,126.778084
2133,2019_10,2019,10,제주특별자치도,402849,33.424967,126.778084
2134,2020_10,2020,10,제주특별자치도,390770,33.424967,126.778084
2135,2021_10,2021,10,제주특별자치도,446949,33.424967,126.778084
2136,2010_11,2010,11,제주특별자치도,286959,33.424967,126.778084
2137,2011_11,2011,11,제주특별자치도,292227,33.424967,126.778084
2138,2012_11,2012,11,제주특별자치도,305359,33.424967,126.778084
2139,2013_11,2013,11,제주특별자치도,319307,33.424967,126.778084
2140,2014_11,2014,11,제주특별자치도,334243,33.424967,126.778084
2141,2015_11,2015,11,제주특별자치도,345844,33.424967,126.778084
2142,2016_11,2016,11,제주특별자치도,361557,33.424967,126.778084
2143,2017_11,2017,11,제주특별자치도,383331,33.424967,126.778084
2144,2018_11,2018,11,제주특별자치도,392795,33.424967,126.778084
2145,2019_11,2019,11,제주특별자치도,403996,33.424967,126.778084
2146,2020_11,2020,11,제주특별자치도,411424,33.424967,126.778084
2147,2021_11,2021,11,제주특별자치도,438179,33.424967,126.778084
2148,2010_12,2010,12,제주특별자치도,307358,33.424967,126.778084
2149,2011_12,2011,12,제주특별자치도,312570,33.424967,126.778084
2150,2012_12,2012,12,제주특별자치도,333536,33.424967,126.778084
2151,2013_12,2013,12,제주특별자치도,351214,33.424967,126.778084
2152,2014_12,2014,12,제주특별자치도,367525,33.424967,126.778084
2153,2015_12,2015,12,제주특별자치도,376279,33.424967,126.778084
2154,2016_12,2016,12,제주특별자치도,396520,33.424967,126.778084
2155,2017_12,2017,12,제주특별자치도,437140,33.424967,126.778084
2156,2018_12,2018,12,제주특별자치도,433195,33.424967,126.778084
2157,2019_12,2019,12,제주특별자치도,439357,33.424967,126.778084
2158,2020_12,2020,12,제주특별자치도,456261,33.424967,126.778084
2159,2021_12,2021,12,제주특별자치도,473291,33.424967,126.778084
2160,2010_1,2010,1,충청남도,3408166,36.717428,126.801751
2161,2011_1,2011,1,충청남도,3898086,36.717428,126.801751
2162,2012_1,2012,1,충청남도,3954327,36.717428,126.801751
2163,2013_1,2013,1,충청남도,4111575,36.717428,126.801751
2164,2014_1,2014,1,충청남도,4240903,36.717428,126.801751
2165,2015_1,2015,1,충청남도,4327257,36.717428,126.801751
2166,2016_1,2016,1,충청남도,4278712,36.717428,126.801751
2167,2017_1,2017,1,충청남도,4362665,36.717428,126.801751
2168,2018_1,2018,1,충청남도,4628992,36.717428,126.801751
2169,2019_1,2019,1,충청남도,4792097,36.717428,126.801751
2170,2020_1,2020,1,충청남도,4571805,36.717428,126.801751
2171,2021_1,2021,1,충청남도,4434196,36.717428,126.801751
2172,2010_2,2010,2,충청남도,3188393,36.717428,126.801751
2173,2011_2,2011,2,충청남도,3586953,36.717428,126.801751
2174,2012_2,2012,2,충청남도,3877003,36.717428,126.801751
2175,2013_2,2013,2,충청남도,3622246,36.717428,126.801751
2176,2014_2,2014,2,충청남도,3924659,36.717428,126.801751
2177,2015_2,2015,2,충청남도,3927672,36.717428,126.801751
