,연월,시도,인구밀도,연도,월,위도,경도
1349,2015.06,강원도,91,2015,6,37.820812,128.156579
1350,2015.07,강원도,91,2015,7,37.820812,128.156579
1351,2015.08,강원도,91,2015,8,37.820812,128.156579
1352,2015.09,강원도,92,2015,9,37.820812,128.156579
1353,2015.1,강원도,92,2015,10,37.820812,128.156579
1354,2015.11,강원도,92,2015,11,37.820812,128.156579
1355,2015.12,강원도,92,2015,12,37.820812,128.156579
1356,2016.01,강원도,92,2016,1,37.820812,128.156579
1357,2016.02,강원도,91,2016,2,37.820812,128.156579
1358,2016.03,강원도,91,2016,3,37.820812,128.156579
1359,2016.04,강원도,92,2016,4,37.820812,128.156579
1360,2016.05,강원도,91,2016,5,37.820812,128.156579
1361,2016.06,강원도,92,2016,6,37.820812,128.156579
1362,2016.07,강원도,92,2016,7,37.820812,128.156579
1363,2016.08,강원도,92,2016,8,37.820812,128.156579
1364,2016.09,강원도,92,2016,9,37.820812,128.156579
1365,2016.1,강원도,92,2016,10,37.820812,128.156579
1366,2016.11,강원도,92,2016,11,37.820812,128.156579
1367,2016.12,강원도,92,2016,12,37.820812,128.156579
1368,2017.01,강원도,92,2017,1,37.820812,128.156579
1369,2017.02,강원도,92,2017,2,37.820812,128.156579
1370,2017.03,강원도,91,2017,3,37.820812,128.156579
1371,2017.04,강원도,91,2017,4,37.820812,128.156579
1372,2017.05,강원도,91,2017,5,37.820812,128.156579
1373,2017.06,강원도,91,2017,6,37.820812,128.156579
1374,2017.07,강원도,91,2017,7,37.820812,128.156579
1375,2017.08,강원도,91,2017,8,37.820812,128.156579
1376,2017.09,강원도,91,2017,9,37.820812,128.156579
1377,2017.1,강원도,91,2017,10,37.820812,128.156579
1378,2017.11,강원도,92,2017,11,37.820812,128.156579
1379,2017.12,강원도,92,2017,12,37.820812,128.156579
1380,2018.01,강원도,91,2018,1,37.820812,128.156579
1381,2018.02,강원도,91,2018,2,37.820812,128.156579
1382,2018.03,강원도,91,2018,3,37.820812,128.156579
1383,2018.04,강원도,91,2018,4,37.820812,128.156579
1384,2018.05,강원도,91,2018,5,37.820812,128.156579
1385,2018.06,강원도,91,2018,6,37.820812,128.156579
1386,2018.07,강원도,91,2018,7,37.820812,128.156579
1387,2018.08,강원도,91,2018,8,37.820812,128.156579
1388,2018.09,강원도,91,2018,9,37.820812,128.156579
1389,2018.1,강원도,91,2018,10,37.820812,128.156579
1390,2018.11,강원도,91,2018,11,37.820812,128.156579
1391,2018.12,강원도,91,2018,12,37.820812,128.156579
1392,2019.01,강원도,91,2019,1,37.820812,128.156579
1393,2019.02,강원도,91,2019,2,37.820812,128.156579
1394,2019.03,강원도,91,2019,3,37.820812,128.156579
1395,2019.04,강원도,91,2019,4,37.820812,128.156579
1396,2019.05,강원도,91,2019,5,37.820812,128.156579
1397,2019.06,강원도,91,2019,6,37.820812,128.156579
1398,2019.07,강원도,91,2019,7,37.820812,128.156579
1399,2019.08,강원도,91,2019,8,37.820812,128.156579
1400,2019.09,강원도,91,2019,9,37.820812,128.156579
1401,2019.1,강원도,91,2019,10,37.820812,128.156579
1402,2019.11,강원도,91,2019,11,37.820812,128.156579
1403,2019.12,강원도,91,2019,12,37.820812,128.156579
1404,2020.01,강원도,91,2020,1,37.820812,128.156579
1405,2020.02,강원도,91,2020,2,37.820812,128.156579
1406,2020.03,강원도,91,2020,3,37.820812,128.156579
1407,2020.04,강원도,91,2020,4,37.820812,128.156579
1408,2020.05,강원도,91,2020,5,37.820812,128.156579
1409,2020.06,강원도,91,2020,6,37.820812,128.156579
1410,2020.07,강원도,91,2020,7,37.820812,128.156579
1411,2020.08,강원도,91,2020,8,37.820812,128.156579
1412,2020.09,강원도,91,2020,9,37.820812,128.156579
1413,2020.1,강원도,91,2020,10,37.820812,128.156579
1414,2020.11,강원도,91,2020,11,37.820812,128.156579
1415,2020.12,강원도,91,2020,12,37.820812,128.156579
1416,2021.01,강원도,91,2021,1,37.820812,128.156579
1417,2021.02,강원도,91,2021,2,37.820812,128.156579
1418,2021.03,강원도,91,2021,3,37.820812,128.156579
1419,2021.04,강원도,91,2021,4,37.820812,128.156579
1420,2021.05,강원도,91,2021,5,37.820812,128.156579
1421,2021.06,강원도,91,2021,6,37.820812,128.156579
1422,2021.07,강원도,91,2021,7,37.820812,128.156579
1423,2021.08,강원도,91,2021,8,37.820812,128.156579
1424,2021.09,강원도,91,2021,9,37.820812,128.156579
1425,2021.1,강원도,91,2021,10,37.820812,128.156579
1426,2021.11,강원도,91,2021,11,37.820812,128.156579
1427,2021.12,강원도,91,2021,12,37.820812,128.156579
1428,2022.01,강원도,91,2022,1,37.820812,128.156579
1429,2022.02,강원도,91,2022,2,37.820812,128.156579
1430,2022.03,강원도,91,2022,3,37.820812,128.156579
1431,2022.04,강원도,91,2022,4,37.820812,128.156579
1432,2022.05,강원도,91,2022,5,37.820812,128.156579
1433,2022.06,강원도,91,2022,6,37.820812,128.156579
1434,2022.07,강원도,91,2022,7,37.820812,128.156579
1435,2022.08,강원도,91,2022,8,37.820812,128.156579
1436,2022.09,강원도,91,2022,9,37.820812,128.156579
1437,2022.1,강원도,91,2022,10,37.820812,128.156579
1438,2022.11,강원도,91,2022,11,37.820812,128.156579
1439,2022.12,강원도,91,2022,12,37.820812,128.156579
1440,2011.01,충청북도,208,2011,1,36.999466,127.700783
1441,2011.02,충청북도,208,2011,2,36.999466,127.700783
1442,2011.03,충청북도,208,2011,3,36.999466,127.700783
1443,2011.04,충청북도,209,2011,4,36.999466,127.700783
1444,2011.05,충청북도,209,2011,5,36.999466,127.700783
1445,2011.06,충청북도,209,2011,6,36.999466,127.700783
1446,2011.07,충청북도,209,2011,7,36.999466,127.700783
1447,2011.08,충청북도,209,2011,8,36.999466,127.700783
1448,2011.09,충청북도,209,2011,9,36.999466,127.700783
1449,2011.1,충청북도,209,2011,10,36.999466,127.700783
1450,2011.11,충청북도,210,2011,11,36.999466,127.700783
1451,2011.12,충청북도,210,2011,12,36.999466,127.700783
1452,2012.01,충청북도,211,2012,1,36.999466,127.700783
1453,2012.02,충청북도,211,2012,2,36.999466,127.700783
1454,2012.03,충청북도,211,2012,3,36.999466,127.700783
1455,2012.04,충청북도,211,2012,4,36.999466,127.700783
1456,2012.05,충청북도,211,2012,5,36.999466,127.700783
1457,2012.06,충청북도,211,2012,6,36.999466,127.700783
1458,2012.07,충청북도,210,2012,7,36.999466,127.700783
1459,2012.08,충청북도,210,2012,8,36.999466,127.700783
1460,2012.09,충청북도,211,2012,9,36.999466,127.700783
1461,2012.1,충청북도,211,2012,10,36.999466,127.700783
1462,2012.11,충청북도,211,2012,11,36.999466,127.700783
1463,2012.12,충청북도,211,2012,12,36.999466,127.700783
1464,2013.01,충청북도,211,2013,1,36.999466,127.700783
1465,2013.02,충청북도,211,2013,2,36.999466,127.700783
1466,2013.03,충청북도,211,2013,3,36.999466,127.700783
1467,2013.04,충청북도,211,2013,4,36.999466,127.700783
1468,2013.05,충청북도,211,2013,5,36.999466,127.700783
1469,2013.06,충청북도,211,2013,6,36.999466,127.700783
1470,2013.07,충청북도,211,2013,7,36.999466,127.700783
1471,2013.08,충청북도,211,2013,8,36.999466,127.700783
1472,2013.09,충청북도,212,2013,9,36.999466,127.700783
1473,2013.1,충청북도,212,2013,10,36.999466,127.700783
1474,2013.11,충청북도,212,2013,11,36.999466,127.700783
1475,2013.12,충청북도,212,2013,12,36.999466,127.700783
1476,2014.01,충청북도,212,2014,1,36.999466,127.700783
1477,2014.02,충청북도,212,2014,2,36.999466,127.700783
1478,2014.03,충청북도,212,2014,3,36.999466,127.700783
1479,2014.04,충청북도,212,2014,4,36.999466,127.700783
1480,2014.05,충청북도,212,2014,5,36.999466,127.700783
1481,2014.06,충청북도,212,2014,6,36.999466,127.700783
1482,2014.07,충청북도,212,2014,7,36.999466,127.700783
1483,2014.08,충청북도,212,2014,8,36.999466,127.700783
1484,2014.09,충청북도,213,2014,9,36.999466,127.700783
1485,2014.1,충청북도,213,2014,10,36.999466,127.700783
1486,2014.11,충청북도,213,2014,11,36.999466,127.700783
1487,2014.12,충청북도,213,2014,12,36.999466,127.700783
1488,2015.01,충청북도,213,2015,1,36.999466,127.700783
1489,2015.02,충청북도,213,2015,2,36.999466,127.700783
1490,2015.03,충청북도,213,2015,3,36.999466,127.700783
1491,2015.04,충청북도,213,2015,4,36.999466,127.700783
1492,2015.05,충청북도,213,2015,5,36.999466,127.700783
1493,2015.06,충청북도,213,2015,6,36.999466,127.700783
1494,2015.07,충청북도,213,2015,7,36.999466,127.700783
1495,2015.08,충청북도,213,2015,8,36.999466,127.700783
1496,2015.09,충청북도,213,2015,9,36.999466,127.700783
1497,2015.1,충청북도,213,2015,10,36.999466,127.700783
1498,2015.11,충청북도,213,2015,11,36.999466,127.700783
1499,2015.12,충청북도,213,2015,12,36.999466,127.700783
1500,2016.01,충청북도,213,2016,1,36.999466,127.700783
1501,2016.02,충청북도,213,2016,2,36.999466,127.700783
1502,2016.03,충청북도,213,2016,3,36.999466,127.700783
1503,2016.04,충청북도,214,2016,4,36.999466,127.700783
1504,2016.05,충청북도,214,2016,5,36.999466,127.700783
1505,2016.06,충청북도,214,2016,6,36.999466,127.700783
1506,2016.07,충청북도,214,2016,7,36.999466,127.700783
1507,2016.08,충청북도,214,2016,8,36.999466,127.700783
1508,2016.09,충청북도,214,2016,9,36.999466,127.700783
1509,2016.1,충청북도,214,2016,10,36.999466,127.700783
1510,2016.11,충청북도,214,2016,11,36.999466,127.700783
1511,2016.12,충청북도,214,2016,12,36.999466,127.700783
1512,2017.01,충청북도,214,2017,1,36.999466,127.700783
1513,2017.02,충청북도,214,2017,2,36.999466,127.700783
1514,2017.03,충청북도,214,2017,3,36.999466,127.700783
1515,2017.04,충청북도,214,2017,4,36.999466,127.700783
1516,2017.05,충청북도,214,2017,5,36.999466,127.700783
1517,2017.06,충청북도,214,2017,6,36.999466,127.700783
1518,2017.07,충청북도,215,2017,7,36.999466,127.700783
1519,2017.08,충청북도,215,2017,8,36.999466,127.700783
1520,2017.09,충청북도,215,2017,9,36.999466,127.700783
1521,2017.1,충청북도,215,2017,10,36.999466,127.700783
1522,2017.11,충청북도,215,2017,11,36.999466,127.700783
1523,2017.12,충청북도,215,2017,12,36.999466,127.700783
1524,2018.01,충청북도,215,2018,1,36.999466,127.700783
1525,2018.02,충청북도,215,2018,2,36.999466,127.700783
1526,2018.03,충청북도,215,2018,3,36.999466,127.700783
1527,2018.04,충청북도,215,2018,4,36.999466,127.700783
1528,2018.05,충청북도,215,2018,5,36.999466,127.700783
1529,2018.06,충청북도,215,2018,6,36.999466,127.700783
1530,2018.07,충청북도,215,2018,7,36.999466,127.700783
1531,2018.08,충청북도,215,2018,8,36.999466,127.700783
1532,2018.09,충청북도,215,2018,9,36.999466,127.700783
1533,2018.1,충청북도,215,2018,10,36.999466,127.700783
1534,2018.11,충청북도,215,2018,11,36.999466,127.700783
1535,2018.12,충청북도,215,2018,12,36.999466,127.700783
1536,2019.01,충청북도,215,2019,1,36.999466,127.700783
1537,2019.02,충청북도,215,2019,2,36.999466,127.700783
1538,2019.03,충청북도,215,2019,3,36.999466,127.700783
1539,2019.04,충청북도,215,2019,4,36.999466,127.700783
1540,2019.05,충청북도,215,2019,5,36.999466,127.700783
1541,2019.06,충청북도,215,2019,6,36.999466,127.700783
1542,2019.07,충청북도,215,2019,7,36.999466,127.700783
1543,2019.08,충청북도,215,2019,8,36.999466,127.700783
1544,2019.09,충청북도,215,2019,9,36.999466,127.700783
1545,2019.1,충청북도,215,2019,10,36.999466,127.700783
1546,2019.11,충청북도,215,2019,11,36.999466,127.700783
1547,2019.12,충청북도,216,2019,12,36.999466,127.700783
1548,2020.01,충청북도,215,2020,1,36.999466,127.700783
1549,2020.02,충청북도,215,2020,2,36.999466,127.700783
1550,2020.03,충청북도,215,2020,3,36.999466,127.700783
1551,2020.04,충청북도,215,2020,4,36.999466,127.700783
1552,2020.05,충청북도,215,2020,5,36.999466,127.700783
1553,2020.06,충청북도,215,2020,6,36.999466,127.700783
1554,2020.07,충청북도,215,2020,7,36.999466,127.700783
1555,2020.08,충청북도,215,2020,8,36.999466,127.700783
1556,2020.09,충청북도,215,2020,9,36.999466,127.700783
1557,2020.1,충청북도,215,2020,10,36.999466,127.700783
1558,2020.11,충청북도,215,2020,11,36.999466,127.700783
1559,2020.12,충청북도,216,2020,12,36.999466,127.700783
1560,2021.01,충청북도,215,2021,1,36.999466,127.700783
1561,2021.02,충청북도,215,2021,2,36.999466,127.700783
1562,2021.03,충청북도,215,2021,3,36.999466,127.700783
1563,2021.04,충청북도,215,2021,4,36.999466,127.700783
1564,2021.05,충청북도,215,2021,5,36.999466,127.700783
1565,2021.06,충청북도,215,2021,6,36.999466,127.700783
1566,2021.07,충청북도,215,2021,7,36.999466,127.700783
1567,2021.08,충청북도,215,2021,8,36.999466,127.700783
1568,2021.09,충청북도,215,2021,9,36.999466,127.700783
1569,2021.1,충청북도,215,2021,10,36.999466,127.700783
1570,2021.11,충청북도,215,2021,11,36.999466,127.700783
1571,2021.12,충청북도,215,2021,12,36.999466,127.700783
1572,2022.01,충청북도,215,2022,1,36.999466,127.700783
1573,2022.02,충청북도,215,2022,2,36.999466,127.700783
1574,2022.03,충청북도,215,2022,3,36.999466,127.700783
1575,2022.04,충청북도,215,2022,4,36.999466,127.700783
1576,2022.05,충청북도,215,2022,5,36.999466,127.700783
1577,2022.06,충청북도,215,2022,6,36.999466,127.700783
1578,2022.07,충청북도,215,2022,7,36.999466,127.700783
1579,2022.08,충청북도,215,2022,8,36.999466,127.700783
1580,2022.09,충청북도,215,2022,9,36.999466,127.700783
1581,2022.1,충청북도,215,2022,10,36.999466,127.700783
1582,2022.11,충청북도,215,2022,11,36.999466,127.700783
1583,2022.12,충청북도,215,2022,12,36.999466,127.700783
1584,2011.01,충청남도,240,2011,1,36.717428,126.801751
1585,2011.02,충청남도,240,2011,2,36.717428,126.801751
1586,2011.03,충청남도,241,2011,3,36.717428,126.801751
1587,2011.04,충청남도,241,2011,4,36.717428,126.801751
1588,2011.05,충청남도,241,2011,5,36.717428,126.801751
1589,2011.06,충청남도,241,2011,6,36.717428,126.801751
1590,2011.07,충청남도,242,2011,7,36.717428,126.801751
1591,2011.08,충청남도,242,2011,8,36.717428,126.801751
1592,2011.09,충청남도,242,2011,9,36.717428,126.801751
1593,2011.1,충청남도,242,2011,10,36.717428,126.801751
1594,2011.11,충청남도,243,2011,11,36.717428,126.801751
1595,2011.12,충청남도,243,2011,12,36.717428,126.801751
1596,2012.01,충청남도,256,2012,1,36.717428,126.801751
1597,2012.02,충청남도,256,2012,2,36.717428,126.801751
1598,2012.03,충청남도,257,2012,3,36.717428,126.801751
1599,2012.04,충청남도,257,2012,4,36.717428,126.801751
1600,2012.05,충청남도,257,2012,5,36.717428,126.801751
1601,2012.06,충청남도,257,2012,6,36.717428,126.801751
1602,2012.07,충청남도,246,2012,7,36.717428,126.801751
1603,2012.08,충청남도,246,2012,8,36.717428,126.801751
1604,2012.09,충청남도,246,2012,9,36.717428,126.801751
1605,2012.1,충청남도,246,2012,10,36.717428,126.801751
1606,2012.11,충청남도,247,2012,11,36.717428,126.801751
1607,2012.12,충청남도,247,2012,12,36.717428,126.801751
1608,2013.01,충청남도,247,2013,1,36.717428,126.801751
1609,2013.02,충청남도,247,2013,2,36.717428,126.801751
1610,2013.03,충청남도,247,2013,3,36.717428,126.801751
1611,2013.04,충청남도,248,2013,4,36.717428,126.801751
1612,2013.05,충청남도,248,2013,5,36.717428,126.801751
1613,2013.06,충청남도,248,2013,6,36.717428,126.801751
1614,2013.07,충청남도,248,2013,7,36.717428,126.801751
1615,2013.08,충청남도,248,2013,8,36.717428,126.801751
1616,2013.09,충청남도,249,2013,9,36.717428,126.801751
1617,2013.1,충청남도,249,2013,10,36.717428,126.801751
1618,2013.11,충청남도,249,2013,11,36.717428,126.801751
1619,2013.12,충청남도,249,2013,12,36.717428,126.801751
1620,2014.01,충청남도,249,2014,1,36.717428,126.801751
1621,2014.02,충청남도,249,2014,2,36.717428,126.801751
1622,2014.03,충청남도,249,2014,3,36.717428,126.801751
1623,2014.04,충청남도,250,2014,4,36.717428,126.801751
1624,2014.05,충청남도,250,2014,5,36.717428,126.801751
1625,2014.06,충청남도,250,2014,6,36.717428,126.801751
1626,2014.07,충청남도,250,2014,7,36.717428,126.801751
1627,2014.08,충청남도,250,2014,8,36.717428,126.801751
1628,2014.09,충청남도,250,2014,9,36.717428,126.801751
1629,2014.1,충청남도,250,2014,10,36.717428,126.801751
1630,2014.11,충청남도,250,2014,11,36.717428,126.801751
1631,2014.12,충청남도,251,2014,12,36.717428,126.801751
1632,2015.01,충청남도,251,2015,1,36.717428,126.801751
1633,2015.02,충청남도,251,2015,2,36.717428,126.801751
1634,2015.03,충청남도,251,2015,3,36.717428,126.801751
1635,2015.04,충청남도,251,2015,4,36.717428,126.801751
1636,2015.05,충청남도,251,2015,5,36.717428,126.801751
1637,2015.06,충청남도,251,2015,6,36.717428,126.801751
1638,2015.07,충청남도,251,2015,7,36.717428,126.801751
1639,2015.08,충청남도,252,2015,8,36.717428,126.801751
1640,2015.09,충청남도,252,2015,9,36.717428,126.801751
1641,2015.1,충청남도,252,2015,10,36.717428,126.801751
1642,2015.11,충청남도,252,2015,11,36.717428,126.801751
1643,2015.12,충청남도,252,2015,12,36.717428,126.801751
1644,2016.01,충청남도,252,2016,1,36.717428,126.801751
1645,2016.02,충청남도,252,2016,2,36.717428,126.801751
1646,2016.03,충청남도,252,2016,3,36.717428,126.801751
1647,2016.04,충청남도,253,2016,4,36.717428,126.801751
1648,2016.05,충청남도,253,2016,5,36.717428,126.801751
1649,2016.06,충청남도,253,2016,6,36.717428,126.801751
1650,2016.07,충청남도,253,2016,7,36.717428,126.801751
1651,2016.08,충청남도,253,2016,8,36.717428,126.801751
1652,2016.09,충청남도,254,2016,9,36.717428,126.801751
1653,2016.1,충청남도,254,2016,10,36.717428,126.801751
1654,2016.11,충청남도,254,2016,11,36.717428,126.801751
1655,2016.12,충청남도,254,2016,12,36.717428,126.801751
1656,2017.01,충청남도,254,2017,1,36.717428,126.801751
1657,2017.02,충청남도,255,2017,2,36.717428,126.801751
1658,2017.03,충청남도,255,2017,3,36.717428,126.801751
1659,2017.04,충청남도,255,2017,4,36.717428,126.801751
1660,2017.05,충청남도,256,2017,5,36.717428,126.801751
1661,2017.06,충청남도,256,2017,6,36.717428,126.801751
1662,2017.07,충청남도,256,2017,7,36.717428,126.801751
1663,2017.08,충청남도,256,2017,8,36.717428,126.801751
1664,2017.09,충청남도,256,2017,9,36.717428,126.801751
1665,2017.1,충청남도,257,2017,10,36.717428,126.801751
1666,2017.11,충청남도,257,2017,11,36.717428,126.801751
1667,2017.12,충청남도,257,2017,12,36.717428,126.801751
1668,2018.01,충청남도,257,2018,1,36.717428,126.801751
1669,2018.02,충청남도,257,2018,2,36.717428,126.801751
1670,2018.03,충청남도,257,2018,3,36.717428,126.801751
1671,2018.04,충청남도,257,2018,4,36.717428,126.801751
1672,2018.05,충청남도,257,2018,5,36.717428,126.801751
1673,2018.06,충청남도,257,2018,6,36.717428,126.801751
1674,2018.07,충청남도,257,2018,7,36.717428,126.801751
1675,2018.08,충청남도,258,2018,8,36.717428,126.801751
1676,2018.09,충청남도,258,2018,9,36.717428,126.801751
1677,2018.1,충청남도,258,2018,10,36.717428,126.801751
1678,2018.11,충청남도,258,2018,11,36.717428,126.801751
1679,2018.12,충청남도,258,2018,12,36.717428,126.801751
1680,2019.01,충청남도,257,2019,1,36.717428,126.801751
1681,2019.02,충청남도,257,2019,2,36.717428,126.801751
1682,2019.03,충청남도,257,2019,3,36.717428,126.801751
1683,2019.04,충청남도,257,2019,4,36.717428,126.801751
1684,2019.05,충청남도,257,2019,5,36.717428,126.801751
1685,2019.06,충청남도,257,2019,6,36.717428,126.801751
1686,2019.07,충청남도,257,2019,7,36.717428,126.801751
1687,2019.08,충청남도,257,2019,8,36.717428,126.801751
1688,2019.09,충청남도,257,2019,9,36.717428,126.801751
1689,2019.1,충청남도,257,2019,10,36.717428,126.801751
1690,2019.11,충청남도,257,2019,11,36.717428,126.801751
1691,2019.12,충청남도,257,2019,12,36.717428,126.801751
1692,2020.01,충청남도,257,2020,1,36.717428,126.801751
1693,2020.02,충청남도,257,2020,2,36.717428,126.801751
1694,2020.03,충청남도,257,2020,3,36.717428,126.801751
1695,2020.04,충청남도,256,2020,4,36.717428,126.801751
1696,2020.05,충청남도,256,2020,5,36.717428,126.801751
1697,2020.06,충청남도,257,2020,6,36.717428,126.801751
1698,2020.07,충청남도,257,2020,7,36.717428,126.801751
1699,2020.08,충청남도,257,2020,8,36.717428,126.801751
1700,2020.09,충청남도,257,2020,9,36.717428,126.801751
1701,2020.1,충청남도,257,2020,10,36.717428,126.801751
1702,2020.11,충청남도,257,2020,11,36.717428,126.801751
1703,2020.12,충청남도,257,2020,12,36.717428,126.801751
1704,2021.01,충청남도,257,2021,1,36.717428,126.801751
1705,2021.02,충청남도,257,2021,2,36.717428,126.801751
1706,2021.03,충청남도,256,2021,3,36.717428,126.801751
1707,2021.04,충청남도,256,2021,4,36.717428,126.801751
1708,2021.05,충청남도,256,2021,5,36.717428,126.801751
1709,2021.06,충청남도,256,2021,6,36.717428,126.801751
1710,2021.07,충청남도,256,2021,7,36.717428,126.801751
1711,2021.08,충청남도,256,2021,8,36.717428,126.801751
1712,2021.09,충청남도,256,2021,9,36.717428,126.801751
1713,2021.1,충청남도,256,2021,10,36.717428,126.801751
1714,2021.11,충청남도,257,2021,11,36.717428,126.801751
1715,2021.12,충청남도,256,2021,12,36.717428,126.801751
1716,2022.01,충청남도,256,2022,1,36.717428,126.801751
1717,2022.02,충청남도,256,2022,2,36.717428,126.801751
1718,2022.03,충청남도,256,2022,3,36.717428,126.801751
1719,2022.04,충청남도,256,2022,4,36.717428,126.801751
1720,2022.05,충청남도,257,2022,5,36.717428,126.801751
1721,2022.06,충청남도,257,2022,6,36.717428,126.801751
1722,2022.07,충청남도,257,2022,7,36.717428,126.801751
1723,2022.08,충청남도,257,2022,8,36.717428,126.801751
1724,2022.09,충청남도,257,2022,9,36.717428,126.801751
1725,2022.1,충청남도,257,2022,10,36.717428,126.801751
1726,2022.11,충청남도,257,2022,11,36.717428,126.801751
1727,2022.12,충청남도,257,2022,12,36.717428,126.801751
1728,2011.01,전라북도,231,2011,1,35.717518,127.156528
1729,2011.02,전라북도,231,2011,2,35.717518,127.156528
1730,2011.03,전라북도,231,2011,3,35.717518,127.156528
1731,2011.04,전라북도,231,2011,4,35.717518,127.156528
1732,2011.05,전라북도,231,2011,5,35.717518,127.156528
1733,2011.06,전라북도,231,2011,6,35.717518,127.156528
1734,2011.07,전라북도,231,2011,7,35.717518,127.156528
1735,2011.08,전라북도,232,2011,8,35.717518,127.156528
1736,2011.09,전라북도,232,2011,9,35.717518,127.156528
1737,2011.1,전라북도,232,2011,10,35.717518,127.156528
1738,2011.11,전라북도,232,2011,11,35.717518,127.156528
1739,2011.12,전라북도,232,2011,12,35.717518,127.156528
1740,2012.01,전라북도,232,2012,1,35.717518,127.156528
1741,2012.02,전라북도,232,2012,2,35.717518,127.156528
1742,2012.03,전라북도,232,2012,3,35.717518,127.156528
1743,2012.04,전라북도,232,2012,4,35.717518,127.156528
1744,2012.05,전라북도,232,2012,5,35.717518,127.156528
1745,2012.06,전라북도,232,2012,6,35.717518,127.156528
1746,2012.07,전라북도,232,2012,7,35.717518,127.156528
1747,2012.08,전라북도,232,2012,8,35.717518,127.156528
1748,2012.09,전라북도,232,2012,9,35.717518,127.156528
1749,2012.1,전라북도,232,2012,10,35.717518,127.156528
1750,2012.11,전라북도,232,2012,11,35.717518,127.156528
1751,2012.12,전라북도,232,2012,12,35.717518,127.156528
1752,2013.01,전라북도,232,2013,1,35.717518,127.156528
1753,2013.02,전라북도,232,2013,2,35.717518,127.156528
1754,2013.03,전라북도,232,2013,3,35.717518,127.156528
1755,2013.04,전라북도,232,2013,4,35.717518,127.156528
1756,2013.05,전라북도,232,2013,5,35.717518,127.156528
1757,2013.06,전라북도,232,2013,6,35.717518,127.156528
1758,2013.07,전라북도,232,2013,7,35.717518,127.156528
1759,2013.08,전라북도,232,2013,8,35.717518,127.156528
1760,2013.09,전라북도,232,2013,9,35.717518,127.156528
1761,2013.1,전라북도,232,2013,10,35.717518,127.156528
1762,2013.11,전라북도,232,2013,11,35.717518,127.156528
1763,2013.12,전라북도,232,2013,12,35.717518,127.156528
1764,2014.01,전라북도,232,2014,1,35.717518,127.156528
1765,2014.02,전라북도,231,2014,2,35.717518,127.156528
1766,2014.03,전라북도,231,2014,3,35.717518,127.156528
1767,2014.04,전라북도,231,2014,4,35.717518,127.156528
1768,2014.05,전라북도,231,2014,5,35.717518,127.156528
1769,2014.06,전라북도,231,2014,6,35.717518,127.156528
1770,2014.07,전라북도,231,2014,7,35.717518,127.156528
1771,2014.08,전라북도,232,2014,8,35.717518,127.156528
1772,2014.09,전라북도,232,2014,9,35.717518,127.156528
1773,2014.1,전라북도,232,2014,10,35.717518,127.156528
1774,2014.11,전라북도,232,2014,11,35.717518,127.156528
1775,2014.12,전라북도,232,2014,12,35.717518,127.156528
1776,2015.01,전라북도,231,2015,1,35.717518,127.156528
1777,2015.02,전라북도,231,2015,2,35.717518,127.156528
1778,2015.03,전라북도,231,2015,3,35.717518,127.156528
1779,2015.04,전라북도,231,2015,4,35.717518,127.156528
1780,2015.05,전라북도,231,2015,5,35.717518,127.156528
1781,2015.06,전라북도,231,2015,6,35.717518,127.156528
1782,2015.07,전라북도,231,2015,7,35.717518,127.156528
1783,2015.08,전라북도,231,2015,8,35.717518,127.156528
1784,2015.09,전라북도,231,2015,9,35.717518,127.156528
1785,2015.1,전라북도,231,2015,10,35.717518,127.156528
1786,2015.11,전라북도,231,2015,11,35.717518,127.156528
1787,2015.12,전라북도,231,2015,12,35.717518,127.156528
1788,2016.01,전라북도,231,2016,1,35.717518,127.156528
1789,2016.02,전라북도,231,2016,2,35.717518,127.156528
1790,2016.03,전라북도,231,2016,3,35.717518,127.156528
1791,2016.04,전라북도,231,2016,4,35.717518,127.156528
1792,2016.05,전라북도,231,2016,5,35.717518,127.156528
1793,2016.06,전라북도,231,2016,6,35.717518,127.156528
1794,2016.07,전라북도,231,2016,7,35.717518,127.156528
1795,2016.08,전라북도,231,2016,8,35.717518,127.156528
1796,2016.09,전라북도,231,2016,9,35.717518,127.156528
1797,2016.1,전라북도,231,2016,10,35.717518,127.156528
1798,2016.11,전라북도,231,2016,11,35.717518,127.156528
1799,2016.12,전라북도,231,2016,12,35.717518,127.156528
1800,2017.01,전라북도,230,2017,1,35.717518,127.156528
1801,2017.02,전라북도,230,2017,2,35.717518,127.156528
1802,2017.03,전라북도,230,2017,3,35.717518,127.156528
1803,2017.04,전라북도,230,2017,4,35.717518,127.156528
1804,2017.05,전라북도,230,2017,5,35.717518,127.156528
1805,2017.06,전라북도,230,2017,6,35.717518,127.156528
1806,2017.07,전라북도,230,2017,7,35.717518,127.156528
1807,2017.08,전라북도,230,2017,8,35.717518,127.156528
1808,2017.09,전라북도,229,2017,9,35.717518,127.156528
1809,2017.1,전라북도,229,2017,10,35.717518,127.156528
1810,2017.11,전라북도,229,2017,11,35.717518,127.156528
1811,2017.12,전라북도,229,2017,12,35.717518,127.156528
1812,2018.01,전라북도,229,2018,1,35.717518,127.156528
1813,2018.02,전라북도,229,2018,2,35.717518,127.156528
1814,2018.03,전라북도,229,2018,3,35.717518,127.156528
1815,2018.04,전라북도,228,2018,4,35.717518,127.156528
1816,2018.05,전라북도,228,2018,5,35.717518,127.156528
